Teams,Borda Points
alabama-crimson-tide,1497
georgia-bulldogs,1405
ohio-state-buckeyes,1395
clemson-tigers,1278
lsu-tigers,1233
notre-dame-fighting-irish,1216
oklahoma-sooners,1193
auburn-tigers,1002
west-virginia-mountaineers,998
washington-huskies,978
penn-state-nittany-lions,920
ucf-knights,759
kentucky-wildcats,707
stanford-cardinal,700
michigan-wolverines,687
wisconsin-badgers,642
miami-fl-hurricanes,600
oregon-ducks,462
texas-longhorns,403
michigan-state-spartans,281
colorado-buffaloes,225
florida-gators,210
north-carolina-state-wolfpack,118
virginia-tech-hokies,89
oklahoma-state-cowboys,88
boise-state-broncos,86
south-florida-bulls,83
syracuse-orange,74
cincinnati-bearcats,35
iowa-hawkeyes,34
texas-am-aggies,31
washington-state-cougars,14
tcu-horned-frogs,13
maryland-terrapins,10
california-golden-bears,10
missouri-tigers,8
byu-cougars,3
mississippi-state-bulldogs,3
boston-college-eagles,3
arizona-state-sun-devils,2
appalachian-state-mountaineers,2
duke-blue-devils,1
san-diego-state-aztecs,1
