Teams,Borda Points
michigan-wolverines,1539
washington-huskies,1499
texas-longhorns,1383
florida-state-seminoles,1380
georgia-bulldogs,1317
ohio-state-buckeyes,1245
oregon-ducks,1181
missouri-tigers,1076
penn-state-nittany-lions,1022
ole-miss-rebels,1006
oklahoma-sooners,929
lsu-tigers,885
arizona-wildcats,802
notre-dame-fighting-irish,696
louisville-cardinals,646
southern-methodist-mustangs,493
liberty-flames,484
north-carolina-state-wolfpack,437
iowa-hawkeyes,414
oregon-state-beavers,360
oklahoma-state-cowboys,305
tulane-green-wave,250
james-madison-dukes,228
tennessee-volunteers,117
clemson-tigers,112
troy-trojans,94
kansas-state-wildcats,50
miami-oh-redhawks,49
utah-utes,46
toledo-rockets,28
kansas-jayhawks,10
kentucky-wildcats,5
